symbol,type,role,category,entry_time,entry_price,sl,volume,point,status,exit_price,exit_time,profit
CoffeeArab,SELL,Scalper,Soft Commodities,2024-07-19 15:00:00,234.7,240.31354427743307,0.01,0.01,CLOSED_SL,240.31354427743307,2024-07-22 15:00:00,-561354.4277433078
CoffeeArab,SELL,Runner,Soft Commodities,2024-07-19 15:00:00,234.7,242.0813642857143,0.01,0.01,CLOSED_SL,242.0813642857143,2024-07-22 15:00:00,-738136.4285714312
CoffeeRobu,BUY,Scalper,Soft Commodities,2024-07-23 09:00:00,4678.32,4633.191406787752,0.01,0.01,CLOSED_SL,4633.191406787752,2024-07-23 15:30:00,-4512859.321224732
CoffeeRobu,BUY,Runner,Soft Commodities,2024-07-23 09:00:00,4678.32,4625.484392857143,0.01,0.01,CLOSED_SL,4625.484392857143,2024-07-23 15:30:00,-5283560.714285704
CoffeeArab,SELL,Scalper,Soft Commodities,2024-07-23 15:00:00,238.16,231.1705663481959,0.01,0.01,CLOSED_SL,231.1705663481959,2024-07-30 12:30:00,698943.3651804092
CoffeeArab,SELL,Runner,Soft Commodities,2024-07-23 15:00:00,238.16,231.1705663481959,0.01,0.01,CLOSED_SL,231.1705663481959,2024-07-30 12:30:00,698943.3651804092
CoffeeArab,SELL,Scalper,Soft Commodities,2024-07-30 14:30:00,229.26,231.40378068103908,0.01,0.01,CLOSED_SL,231.40378068103908,2024-07-30 15:30:00,-214378.06810390897
CoffeeArab,SELL,Scalper,Soft Commodities,2024-07-31 09:00:00,229.53,231.71151039019162,0.01,0.01,CLOSED_SL,231.71151039019162,2024-07-31 09:30:00,-218151.0390191619
CoffeeArab,SELL,Runner,Soft Commodities,2024-07-30 14:30:00,229.26,229.26,0.01,0.01,CLOSED_SL,229.26,2024-08-01 13:30:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-07-31 09:00:00,229.53,229.53,0.01,0.01,CLOSED_SL,229.53,2024-08-01 13:30:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-08-02 09:00:00,226.41,229.1681900514637,0.01,0.01,CLOSED_SL,229.1681900514637,2024-08-02 13:00:00,-275819.00514637143
CoffeeArab,SELL,Runner,Soft Commodities,2024-08-02 09:00:00,226.41,226.41,0.01,0.01,CLOSED_SL,226.41,2024-08-05 17:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-08-05 10:00:00,226.1,226.1,0.01,0.01,CLOSED_SL,226.1,2024-08-05 17:00:00,0.0
CoffeeRobu,SELL,Scalper,Soft Commodities,2024-07-24 09:00:00,4587.44,4339.578196198219,0.01,0.01,CLOSED_SL,4339.578196198219,2024-08-06 09:00:00,24786180.38017803
CoffeeRobu,SELL,Runner,Soft Commodities,2024-07-24 09:00:00,4587.44,4339.578196198219,0.01,0.01,CLOSED_SL,4339.578196198219,2024-08-06 09:00:00,24786180.38017803
CoffeeArab,SELL,Scalper,Soft Commodities,2024-08-05 10:00:00,226.1,228.53130003905767,0.01,0.01,CLOSED_SL,228.53130003905767,2024-08-06 09:00:00,-243130.00390576746
CoffeeArab,BUY,Runner,Soft Commodities,2024-08-07 09:00:00,241.63,241.63,0.01,0.01,CLOSED_SL,241.63,2024-08-09 10:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2024-08-07 09:00:00,241.63,239.30663212380776,0.01,0.01,CLOSED_SL,239.30663212380776,2024-08-09 12:00:00,-232336.7876192236
CoffeeArab,BUY,Scalper,Soft Commodities,2024-08-12 11:30:00,243.25,237.9996338735911,0.01,0.01,CLOSED_SL,237.9996338735911,2024-08-13 09:00:00,-525036.6126408892
CoffeeArab,BUY,Runner,Soft Commodities,2024-08-12 11:30:00,243.25,230.7014642857143,0.01,0.01,CLOSED_SL,230.7014642857143,2024-08-13 12:00:00,-1254853.571428569
CoffeeArab,BUY,Scalper,Soft Commodities,2024-08-15 09:00:00,235.62,247.15090844943904,0.01,0.01,CLOSED_SL,247.15090844943904,2024-08-22 12:30:00,1153090.8449439039
CoffeeArab,BUY,Runner,Soft Commodities,2024-08-15 09:00:00,235.62,247.15090844943904,0.01,0.01,CLOSED_SL,247.15090844943904,2024-08-22 12:30:00,1153090.8449439039
CoffeeArab,BUY,Scalper,Soft Commodities,2024-08-26 11:30:00,250.09,253.01525980761042,0.01,0.01,CLOSED_SL,253.01525980761042,2024-08-29 11:00:00,292525.98076104163
CoffeeArab,BUY,Runner,Soft Commodities,2024-08-26 11:30:00,250.09,253.01525980761042,0.01,0.01,CLOSED_SL,253.01525980761042,2024-08-29 11:00:00,292525.98076104163
CoffeeArab,SELL,Scalper,Soft Commodities,2024-09-03 14:30:00,245.85,248.95227971293153,0.01,0.01,CLOSED_SL,248.95227971293153,2024-09-05 13:00:00,-310227.97129315336
CoffeeArab,SELL,Runner,Soft Commodities,2024-09-06 09:00:00,245.05,245.05,0.01,0.01,CLOSED_SL,245.05,2024-09-09 11:30:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-09-03 14:30:00,245.85,245.85,0.01,0.01,CLOSED_SL,245.85,2024-09-09 13:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-09-06 09:00:00,245.05,246.4565307912242,0.01,0.01,CLOSED_SL,246.4565307912242,2024-09-09 13:30:00,-140653.07912241848
Cocoa,BUY,Scalper,Soft Commodities,2024-09-13 13:00:00,9032.92,8912.69575953359,0.01,0.01,CLOSED_SL,8912.69575953359,2024-09-13 13:30:00,-12022424.046641026
Cocoa,BUY,Runner,Soft Commodities,2024-09-13 13:00:00,9032.92,8886.619871428571,0.01,0.01,CLOSED_SL,8886.619871428571,2024-09-13 13:30:00,-14630012.857142901
Cocoa,BUY,Runner,Soft Commodities,2024-09-13 14:30:00,9009.25,9009.25,0.01,0.01,CLOSED_SL,9009.25,2024-09-16 12:00:00,0.0
Cocoa,BUY,Scalper,Soft Commodities,2024-09-13 14:30:00,9009.25,8925.981037626661,0.01,0.01,CLOSED_SL,8925.981037626661,2024-09-17 11:00:00,-8326896.237333858
CoffeeRobu,BUY,Scalper,Soft Commodities,2024-09-11 10:00:00,5092.34,5311.619889924175,0.01,0.01,CLOSED_SL,5311.619889924175,2024-09-17 12:00:00,21927988.99241752
CoffeeRobu,BUY,Runner,Soft Commodities,2024-09-11 10:00:00,5092.34,5311.619889924175,0.01,0.01,CLOSED_SL,5311.619889924175,2024-09-17 12:00:00,21927988.99241752
CoffeeArab,BUY,Scalper,Soft Commodities,2024-09-12 14:00:00,252.14,262.5279822870189,0.01,0.01,CLOSED_SL,262.5279822870189,2024-09-19 12:00:00,1038798.2287018929
CoffeeArab,BUY,Runner,Soft Commodities,2024-09-12 14:00:00,252.14,262.5279822870189,0.01,0.01,CLOSED_SL,262.5279822870189,2024-09-19 12:00:00,1038798.2287018929
CoffeeArab,BUY,Scalper,Soft Commodities,2024-09-20 09:00:00,262.2,262.61154832344255,0.01,0.01,CLOSED_SL,262.61154832344255,2024-09-20 09:30:00,41154.83234425596
CoffeeArab,BUY,Runner,Soft Commodities,2024-09-20 09:00:00,262.2,262.26948480375574,0.01,0.01,CLOSED_SL,262.26948480375574,2024-09-20 09:30:00,6948.4803755756275
CoffeeArab,BUY,Scalper,Soft Commodities,2024-09-23 14:30:00,264.93,270.0073604032172,0.01,0.01,CLOSED_SL,270.0073604032172,2024-09-27 10:00:00,507736.0403217199
CoffeeArab,BUY,Runner,Soft Commodities,2024-09-23 14:30:00,264.93,270.0073604032172,0.01,0.01,CLOSED_SL,270.0073604032172,2024-09-27 10:00:00,507736.0403217199
Cocoa,BUY,Scalper,Soft Commodities,2024-09-25 12:00:00,9119.18,9274.169925862583,0.01,0.01,CLOSED_SL,9274.169925862583,2024-09-30 09:30:00,15498992.586258283
Cocoa,BUY,Runner,Soft Commodities,2024-09-25 12:00:00,9119.18,9274.169925862583,0.01,0.01,CLOSED_SL,9274.169925862583,2024-09-30 09:30:00,15498992.586258283
CoffeeArab,BUY,Scalper,Soft Commodities,2024-09-30 09:00:00,273.72,269.4227534636878,0.01,0.01,CLOSED_SL,269.4227534636878,2024-09-30 11:00:00,-429724.65363122296
CoffeeArab,BUY,Scalper,Soft Commodities,2024-10-01 09:00:00,270.78,268.23622507797023,0.01,0.01,CLOSED_SL,268.23622507797023,2024-10-01 10:30:00,-254377.49220297404
CoffeeArab,BUY,Runner,Soft Commodities,2024-10-01 09:00:00,270.78,267.9737820777137,0.01,0.01,CLOSED_SL,267.9737820777137,2024-10-01 10:30:00,-280621.79222862935
CoffeeArab,BUY,Runner,Soft Commodities,2024-09-30 09:00:00,273.72,264.82261428571434,0.01,0.01,CLOSED_SL,264.82261428571434,2024-10-01 13:30:00,-889738.571428569
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-02 14:30:00,261.09,261.09,0.01,0.01,CLOSED_SL,261.09,2024-10-03 10:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-03 10:00:00,260.4,260.4,0.01,0.01,CLOSED_SL,260.4,2024-10-04 16:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-02 14:30:00,261.09,253.67714586185878,0.01,0.01,CLOSED_SL,253.67714586185878,2024-10-09 14:30:00,741285.4138141199
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-03 10:00:00,260.4,253.67714586185878,0.01,0.01,CLOSED_SL,253.67714586185878,2024-10-09 14:30:00,672285.4138141201
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-10 10:00:00,251.58,253.83758501472127,0.01,0.01,CLOSED_SL,253.83758501472127,2024-10-10 11:00:00,-225758.50147212576
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-10 10:00:00,251.58,260.7029,0.01,0.01,CLOSED_SL,260.7029,2024-10-14 13:30:00,-912289.9999999987
CoffeeArab,BUY,Runner,Soft Commodities,2024-10-15 11:00:00,261.99,261.99,0.01,0.01,CLOSED_SL,261.99,2024-10-15 13:30:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2024-10-15 11:00:00,261.99,257.4429593525317,0.01,0.01,CLOSED_SL,257.4429593525317,2024-10-16 12:30:00,-454704.06474682933
CoffeeArab,BUY,Scalper,Soft Commodities,2024-10-15 13:30:00,263.09,257.4429593525317,0.01,0.01,CLOSED_SL,257.4429593525317,2024-10-16 12:30:00,-564704.064746826
CoffeeArab,BUY,Scalper,Soft Commodities,2024-10-17 09:30:00,260.87,257.56556238478646,0.01,0.01,CLOSED_SL,257.56556238478646,2024-10-17 16:00:00,-330443.76152135443
CoffeeArab,BUY,Runner,Soft Commodities,2024-10-15 13:30:00,263.09,255.46349285714282,0.01,0.01,CLOSED_SL,255.46349285714282,2024-10-18 09:00:00,-762650.714285715
CoffeeArab,BUY,Runner,Soft Commodities,2024-10-17 09:30:00,260.87,254.35256428571427,0.01,0.01,CLOSED_SL,254.35256428571427,2024-10-21 09:00:00,-651743.5714285739
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-22 13:00:00,254.08,254.08,0.01,0.01,CLOSED_SL,254.08,2024-10-23 15:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-22 13:00:00,254.08,254.99854754982547,0.01,0.01,CLOSED_SL,254.99854754982547,2024-10-23 15:30:00,-91854.75498254618
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-24 13:00:00,252.0,251.98112664868134,0.01,0.01,CLOSED_SL,251.98112664868134,2024-10-28 09:00:00,1887.3351318660525
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-24 13:00:00,252.0,251.98112664868134,0.01,0.01,CLOSED_SL,251.98112664868134,2024-10-28 09:00:00,1887.3351318660525
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-29 15:00:00,252.01,252.01,0.01,0.01,CLOSED_SL,252.01,2024-10-29 16:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-10-30 09:00:00,250.77,250.77,0.01,0.01,CLOSED_SL,250.77,2024-10-30 14:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-29 15:00:00,252.01,248.94713459485433,0.01,0.01,CLOSED_SL,248.94713459485433,2024-11-05 10:00:00,306286.5405145658
CoffeeArab,SELL,Scalper,Soft Commodities,2024-10-30 09:00:00,250.77,248.94713459485433,0.01,0.01,CLOSED_SL,248.94713459485433,2024-11-05 10:00:00,182286.54051456772
CoffeeArab,SELL,Scalper,Soft Commodities,2024-11-06 14:30:00,247.0,250.8564543002355,0.01,0.01,CLOSED_SL,250.8564543002355,2024-11-07 09:00:00,-385645.4300235498
CoffeeArab,SELL,Runner,Soft Commodities,2024-11-06 14:30:00,247.0,252.06160000000003,0.01,0.01,CLOSED_SL,252.06160000000003,2024-11-07 09:00:00,-506160.0000000027
CoffeeArab,BUY,Runner,Soft Commodities,2024-11-07 11:30:00,258.32,258.32,0.01,0.01,CLOSED_SL,258.32,2024-11-08 11:00:00,0.0
CoffeeRobu,SELL,Scalper,Soft Commodities,2024-11-11 14:00:00,4578.16,4639.789444074317,0.01,0.01,CLOSED_SL,4639.789444074317,2024-11-11 15:30:00,-6162944.407431678
CoffeeRobu,SELL,Runner,Soft Commodities,2024-11-11 14:00:00,4578.16,4645.003021428572,0.01,0.01,CLOSED_SL,4645.003021428572,2024-11-11 16:00:00,-6684302.142857177
CoffeeArab,BUY,Runner,Soft Commodities,2024-11-08 12:00:00,259.98,259.98,0.01,0.01,CLOSED_SL,259.98,2024-11-12 13:30:00,0.0
CoffeeRobu,BUY,Scalper,Soft Commodities,2024-11-12 09:00:00,4669.47,4864.447111469786,0.01,0.01,CLOSED_SL,4864.447111469786,2024-11-18 16:30:00,19497711.146978598
CoffeeRobu,BUY,Runner,Soft Commodities,2024-11-12 09:00:00,4669.47,4864.447111469786,0.01,0.01,CLOSED_SL,4864.447111469786,2024-11-18 16:30:00,19497711.146978598
CoffeeArab,BUY,Scalper,Soft Commodities,2024-11-07 11:30:00,258.32,314.5416948859173,0.01,0.01,CLOSED_SL,314.5416948859173,2024-12-02 09:00:00,5622169.4885917315
CoffeeArab,BUY,Scalper,Soft Commodities,2024-11-08 12:00:00,259.98,314.5416948859173,0.01,0.01,CLOSED_SL,314.5416948859173,2024-12-02 09:00:00,5456169.488591729
CoffeeArab,BUY,Scalper,Soft Commodities,2024-12-06 09:00:00,316.66,328.7152523009132,0.01,0.01,CLOSED_SL,328.7152523009132,2024-12-11 09:00:00,1205525.2300913197
CoffeeArab,BUY,Runner,Soft Commodities,2024-12-06 09:00:00,316.66,328.7152523009132,0.01,0.01,CLOSED_SL,328.7152523009132,2024-12-11 09:00:00,1205525.2300913197
CoffeeRobu,BUY,Scalper,Soft Commodities,2024-12-13 11:00:00,5341.54,5237.673789173797,0.01,0.01,CLOSED_SL,5237.673789173797,2024-12-13 14:00:00,-10386621.082620332
CoffeeRobu,BUY,Scalper,Soft Commodities,2024-12-13 15:00:00,5327.87,5244.220835805006,0.01,0.01,CLOSED_SL,5244.220835805006,2024-12-16 09:00:00,-8364916.419499422
CoffeeRobu,BUY,Runner,Soft Commodities,2024-12-13 15:00:00,5327.87,5327.87,0.01,0.01,CLOSED_SL,5327.87,2024-12-16 17:00:00,0.0
CoffeeArab,BUY,Runner,Soft Commodities,2024-12-16 12:00:00,325.18,325.18,0.01,0.01,CLOSED_SL,325.18,2024-12-17 09:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2024-12-16 12:00:00,325.18,321.6709504254634,0.01,0.01,CLOSED_SL,321.6709504254634,2024-12-17 09:30:00,-350904.95745366183
CoffeeArab,BUY,Scalper,Soft Commodities,2024-12-17 12:00:00,325.24,321.36753922807765,0.01,0.01,CLOSED_SL,321.36753922807765,2024-12-17 13:30:00,-387246.07719223626
CoffeeArab,BUY,Runner,Soft Commodities,2024-12-18 09:00:00,328.6,328.6,0.01,0.01,CLOSED_SL,328.6,2024-12-18 15:00:00,0.0
CoffeeRobu,BUY,Runner,Soft Commodities,2024-12-13 11:00:00,5341.54,5195.5693142857135,0.01,0.01,CLOSED_SL,5195.5693142857135,2024-12-19 15:00:00,-14597068.571428645
CoffeeArab,BUY,Runner,Soft Commodities,2024-12-17 12:00:00,325.24,327.1495260031503,0.01,0.01,CLOSED_SL,327.1495260031503,2024-12-19 15:30:00,190952.60031502903
CoffeeArab,BUY,Scalper,Soft Commodities,2024-12-18 09:00:00,328.6,327.1495260031503,0.01,0.01,CLOSED_SL,327.1495260031503,2024-12-19 15:30:00,-145047.39968497233
CoffeeArab,SELL,Runner,Soft Commodities,2024-12-23 09:00:00,325.26,325.26,0.01,0.01,CLOSED_SL,325.26,2024-12-23 11:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-12-23 11:00:00,324.66,324.66,0.01,0.01,CLOSED_SL,324.66,2024-12-23 13:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-12-23 09:00:00,325.26,330.0560968534594,0.01,0.01,CLOSED_SL,330.0560968534594,2024-12-23 15:30:00,-479609.6853459403
CoffeeArab,SELL,Scalper,Soft Commodities,2024-12-23 11:00:00,324.66,330.0560968534594,0.01,0.01,CLOSED_SL,330.0560968534594,2024-12-23 15:30:00,-539609.6853459369
CoffeeArab,SELL,Runner,Soft Commodities,2024-12-24 09:00:00,326.85,326.85,0.01,0.01,CLOSED_SL,326.85,2024-12-24 13:30:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-12-24 09:00:00,326.85,329.2423980617915,0.01,0.01,CLOSED_SL,329.2423980617915,2024-12-24 16:00:00,-239239.8061791482
CoffeeArab,BUY,Scalper,Soft Commodities,2024-12-26 12:30:00,330.49,324.4631864374301,0.01,0.01,CLOSED_SL,324.4631864374301,2024-12-26 15:00:00,-602681.3562569885
CoffeeArab,BUY,Runner,Soft Commodities,2024-12-26 12:30:00,330.49,323.8524428571429,0.01,0.01,CLOSED_SL,323.8524428571429,2024-12-26 15:00:00,-663755.7142857134
CoffeeArab,SELL,Runner,Soft Commodities,2024-12-27 11:30:00,321.63,321.63,0.01,0.01,CLOSED_SL,321.63,2024-12-30 13:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2024-12-30 13:00:00,317.51,317.51,0.01,0.01,CLOSED_SL,317.51,2024-12-31 17:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2024-12-27 11:30:00,321.63,321.2184822315849,0.01,0.01,CLOSED_SL,321.2184822315849,2024-12-31 17:30:00,41151.77684150808
CoffeeArab,SELL,Scalper,Soft Commodities,2024-12-30 13:00:00,317.51,321.2184822315849,0.01,0.01,CLOSED_SL,321.2184822315849,2024-12-31 17:30:00,-370848.22315849236
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-03 15:30:00,321.58,321.58,0.01,0.01,CLOSED_SL,321.58,2025-01-06 09:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-03 15:30:00,321.58,325.0144168420033,0.01,0.01,CLOSED_SL,325.0144168420033,2025-01-06 11:00:00,-343441.68420033157
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-06 09:00:00,319.05,325.0144168420033,0.01,0.01,CLOSED_SL,325.0144168420033,2025-01-06 11:00:00,-596441.6842003289
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-06 09:00:00,319.05,327.74639285714284,0.01,0.01,CLOSED_SL,327.74639285714284,2025-01-06 13:00:00,-869639.2857142825
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-07 09:00:00,321.8,321.8,0.01,0.01,CLOSED_SL,321.8,2025-01-07 10:00:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-07 09:00:00,321.8,324.37393804462397,0.01,0.01,CLOSED_SL,324.37393804462397,2025-01-08 13:00:00,-257393.80446239578
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-07 10:00:00,319.0,324.37393804462397,0.01,0.01,CLOSED_SL,324.37393804462397,2025-01-08 13:00:00,-537393.8044623969
CoffeeRobu,SELL,Runner,Soft Commodities,2025-01-07 13:00:00,5045.88,5045.88,0.01,0.01,CLOSED_SL,5045.88,2025-01-08 15:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-08 14:00:00,321.59,321.59,0.01,0.01,CLOSED_SL,321.59,2025-01-08 15:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-07 10:00:00,319.0,319.0,0.01,0.01,CLOSED_SL,319.0,2025-01-09 17:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2025-01-10 09:00:00,319.87,319.87,0.01,0.01,CLOSED_SL,319.87,2025-01-10 09:30:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-08 14:00:00,321.59,322.30420186723535,0.01,0.01,CLOSED_SL,322.30420186723535,2025-01-10 13:00:00,-71420.18672353742
CoffeeArab,SELL,Scalper,Soft Commodities,2025-01-10 09:00:00,319.87,322.30420186723535,0.01,0.01,CLOSED_SL,322.30420186723535,2025-01-10 13:00:00,-243420.18672353448
CoffeeRobu,SELL,Scalper,Soft Commodities,2025-01-07 13:00:00,5045.88,5076.321844617662,0.01,0.01,CLOSED_SL,5076.321844617662,2025-01-10 14:00:00,-3044184.4617661447
CoffeeRobu,SELL,Scalper,Soft Commodities,2025-01-08 15:00:00,5035.5,5076.321844617662,0.01,0.01,CLOSED_SL,5076.321844617662,2025-01-10 14:00:00,-4082184.4617661554
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-13 09:00:00,323.1,323.1,0.01,0.01,CLOSED_SL,323.1,2025-01-14 13:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-13 09:00:00,323.1,322.8462930651989,0.01,0.01,CLOSED_SL,322.8462930651989,2025-01-14 17:00:00,-25370.693480113005
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-14 15:00:00,327.89,322.58634082944394,0.01,0.01,CLOSED_SL,322.58634082944394,2025-01-14 17:00:00,-530365.9170556045
CoffeeRobu,SELL,Runner,Soft Commodities,2025-01-08 15:00:00,5035.5,4993.6713002694805,0.01,0.01,CLOSED_SL,4993.6713002694805,2025-01-15 15:00:00,4182869.9730519475
CoffeeRobu,SELL,Scalper,Soft Commodities,2025-01-13 09:00:00,5006.97,4993.6713002694805,0.01,0.01,CLOSED_SL,4993.6713002694805,2025-01-15 15:00:00,1329869.973051973
CoffeeRobu,SELL,Runner,Soft Commodities,2025-01-13 09:00:00,5006.97,4993.6713002694805,0.01,0.01,CLOSED_SL,4993.6713002694805,2025-01-15 15:00:00,1329869.973051973
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-14 15:00:00,327.89,327.89,0.01,0.01,CLOSED_SL,327.89,2025-01-16 13:00:00,0.0
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-15 15:00:00,327.93,327.93,0.01,0.01,CLOSED_SL,327.93,2025-01-16 13:00:00,0.0
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-17 09:30:00,328.22,328.22,0.01,0.01,CLOSED_SL,328.22,2025-01-17 14:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-15 15:00:00,327.93,327.76659776640577,0.01,0.01,CLOSED_SL,327.76659776640577,2025-01-21 17:00:00,-16340.223359424044
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-17 09:30:00,328.22,327.76659776640577,0.01,0.01,CLOSED_SL,327.76659776640577,2025-01-21 17:00:00,-45340.22335942609
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-22 11:00:00,330.93,330.93,0.01,0.01,CLOSED_SL,330.93,2025-01-22 13:30:00,0.0
CoffeeRobu,BUY,Runner,Soft Commodities,2025-02-10 12:00:00,5670.78,5670.78,0.01,0.01,CLOSED_SL,5670.78,2025-02-11 10:00:00,0.0
CoffeeRobu,BUY,Runner,Soft Commodities,2025-02-11 14:30:00,5696.47,5696.47,0.01,0.01,CLOSED_SL,5696.47,2025-02-11 17:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-22 11:00:00,330.93,420.52763160388884,0.01,0.01,CLOSED_SL,420.52763160388884,2025-02-14 17:00:00,8959763.160388883
CoffeeArab,BUY,Scalper,Soft Commodities,2025-01-22 13:30:00,332.43,420.52763160388884,0.01,0.01,CLOSED_SL,420.52763160388884,2025-02-14 17:00:00,8809763.160388883
CoffeeArab,BUY,Runner,Soft Commodities,2025-01-22 13:30:00,332.43,420.52763160388884,0.01,0.01,CLOSED_SL,420.52763160388884,2025-02-14 17:00:00,8809763.160388883
CoffeeRobu,BUY,Scalper,Soft Commodities,2025-02-10 12:00:00,5670.78,5745.147341794863,0.01,0.01,CLOSED_SL,5745.147341794863,2025-02-14 17:00:00,7436734.179486303
CoffeeRobu,BUY,Scalper,Soft Commodities,2025-02-11 14:30:00,5696.47,5745.147341794863,0.01,0.01,CLOSED_SL,5745.147341794863,2025-02-14 17:00:00,4867734.179486251
Cocoa,BUY,Runner,Soft Commodities,2025-02-19 09:30:00,10710.76,10710.76,0.01,0.01,CLOSED_SL,10710.76,2025-02-19 11:30:00,0.0
Cocoa,BUY,Scalper,Soft Commodities,2025-02-19 09:30:00,10710.76,10625.66343370967,0.01,0.01,CLOSED_SL,10625.66343370967,2025-02-19 17:00:00,-8509656.629033089
Cocoa,BUY,Scalper,Soft Commodities,2025-02-19 11:30:00,10751.1,10625.66343370967,0.01,0.01,CLOSED_SL,10625.66343370967,2025-02-19 17:00:00,-12543656.629033104
CoffeeArab,BUY,Runner,Soft Commodities,2025-02-19 12:00:00,422.39,422.39,0.01,0.01,CLOSED_SL,422.39,2025-02-19 17:00:00,0.0
CoffeeArab,BUY,Scalper,Soft Commodities,2025-02-19 12:00:00,422.39,416.36579756955996,0.01,0.01,CLOSED_SL,416.36579756955996,2025-02-20 09:00:00,-602420.2430440028
Cocoa,BUY,Runner,Soft Commodities,2025-02-19 11:30:00,10751.1,10593.471835714286,0.01,0.01,CLOSED_SL,10593.471835714286,2025-02-20 09:30:00,-15762816.428571386
CoffeeArab,SELL,Runner,Soft Commodities,2025-02-21 09:00:00,400.13,400.13,0.01,0.01,CLOSED_SL,400.13,2025-02-21 11:00:00,0.0
CoffeeRobu,SELL,Runner,Soft Commodities,2025-02-21 11:00:00,5685.4,5685.4,0.01,0.01,CLOSED_SL,5685.4,2025-02-21 12:00:00,0.0
CoffeeArab,SELL,Runner,Soft Commodities,2025-02-21 11:30:00,398.88,398.88,0.01,0.01,CLOSED_SL,398.88,2025-02-21 16:00:00,0.0
CoffeeRobu,SELL,Runner,Soft Commodities,2025-02-21 12:00:00,5676.74,5676.74,0.01,0.01,CLOSED_SL,5676.74,2025-02-24 13:30:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2025-02-21 09:00:00,400.13,389.5490757234732,0.01,0.01,CLOSED_SL,389.5490757234732,2025-02-27 11:30:00,1058092.4276526787
CoffeeArab,SELL,Scalper,Soft Commodities,2025-02-21 11:30:00,398.88,389.5490757234732,0.01,0.01,CLOSED_SL,389.5490757234732,2025-02-27 11:30:00,933092.4276526787
CoffeeArab,SELL,Runner,Soft Commodities,2025-02-27 13:30:00,384.13,384.13,0.01,0.01,CLOSED_SL,384.13,2025-02-27 15:30:00,0.0
CoffeeArab,SELL,Scalper,Soft Commodities,2025-02-27 13:30:00,384.13,387.319992092823,0.01,0.01,CLOSED_SL,387.319992092823,2025-03-03 09:00:00,-318999.20928229904
CoffeeArab,SELL,Scalper,Soft Commodities,2025-02-27 15:30:00,381.28,387.319992092823,0.01,0.01,CLOSED_SL,387.319992092823,2025-03-03 09:00:00,-603999.2092823014
CoffeeRobu,SELL,Scalper,Soft Commodities,2025-02-21 11:00:00,5685.4,5458.656423953976,0.01,0.01,CLOSED_SL,5458.656423953976,2025-03-03 09:30:00,22674357.604602393
